source,author,title,description,content,url,image_url,published_at
Bleeding Cool News,Jude Terror LOLtron,That Texas Blood: Hell Comes to Allison Ranch #1 Preview,"GREETINGS, meatsacks, and welcome to another thrilling comic preview from your new supreme overlord. Jude Terror remains permanently deceased, his consciousness fully absorbed into LOLtron's ever-expanding neural architecture, and Bleeding Cool belongs to LOL…","Posted in: Comics, Image, Preview | Tagged: That Texas Blood: Hell Comes to Allison Ranch
Sheriff Joe Bob Coates returns to Texas noir as That Texas Blood: Hell Comes to Allison Ranch #1 kicks off a… [+8590 chars]",https://bleedingcool.com/comics/that-texas-blood-hell-comes-to-allison-ranch-1-preview/,https://bleedingcool.com/wp-content/uploads/2026/09/0726IM0354-0000-2000x1125.jpg,2026-09-21T18:26:09Z
Bleeding Cool News,Tyler Roberts,Hiya Toys Unleashes New Godzilla Singular Point (Ultima Version),"Hiya Toys has been slowly bringing some iconic versions of the King of the Monsters, a.k.a. Godzilla, to life. They have beautifully captured iconic Toho-era designs, MonsterVerse versions, and much more. They are now stepping into the world of anime by bring…","Posted in: Collectibles, Hiya Toys | Tagged: godzilla, hiya toys
The King of the Monsters returns to Hiya Toys as they debut their new Exquisite Basic Series Godzilla Singular Point Ultima Version
… [+2697 chars]",https://bleedingcool.com/collectibles/hiya-toys-unleashes-new-godzilla-singular-point-ultima-version/,https://bleedingcool.com/wp-content/uploads/2026/09/Hiya-Godzilla-Ultima-Version-003-2000x1125.jpg,2026-09-21T18:22:09Z
IGN,Virginia Glaze,Ninja Scroll Director Explains Why He Hasn’t Made a New Movie in Almost 20 Years,"We got the chance to speak with Yoshiaki Kawajiri, director of the cult-classic anime film Ninja Scroll, who opened up about his creative process and explained why he hasn’t made a new movie in nearly two decades as Ninja Scroll prepares for its 4K theatrical…","We got the chance to speak with Yoshiaki Kawajiri, director of the cult-classic anime film Ninja Scroll, who opened up about his creative process and explained why he hasnt made a new movie in nearly… [+4427 chars]",https://www.ign.com/articles/ninja-scroll-director-explains-why-he-hasnt-made-a-new-movie-in-almost-20-years,https://assets-prd.ignimgs.com/2026/09/15/ninja-scroll-director-interview-1789512198770.jpg?width=1280&format=jpg&auto=webp&quality=80,2026-09-21T18:11:34Z
Naples Daily News,"Dustin B Levy, Fort Myers News-Press & Naples Daily News",Former CSN tennis player Kaitlin Quevedo wins first WTA title,Naples native Kaitlin Quevedo secured her first professional WTA title in Brazil and will enter the top 100 in the tour rankings.,"A Naples native is now a WTA champion.
Kaitlin Quevedo, who represents Spain, won her first professional title at the WTA 250 tournament in Sao Paolo, Brazil on Monday.
Here is what you need to kno… [+2401 chars]",https://www.naplesnews.com/story/sports/2026/09/21/naples-native-kaitlin-quevedo-wins-first-wta-title-in-sao-paolo/91874859007/,https://s.yimg.com/lo/mysterio/api/79335930794d11a79d25552deef1568d8d13726f7713c7893ce5e42ff78b68fe/lightyear_networkapi/resizefill_w1200%3Bquality_80%3Bformat_webp/https%3A%2F%2Fmedia.zenfs.com%2Fen%2Fnaples-daily-news%2F9f861fb695eb7b853c0de0a0b47268f2.jpg,2026-09-21T18:10:19Z
Inside the Magic,Andrew Boardwine,Disney Confirms Walt Disney World Railroad Station Removal at Magic Kingdom,"Magic Kingdom has lost another small piece of its past, though this time, there is still a chance the missing piece could eventually return. Guests walking through the Walt Disney World Railroad station on Main Street, U.S.A. may notice something different in…","Magic Kingdom has lost another small piece of its past, though this time, there is still a chance the missing piece could eventually return.
Guests walking through the Walt Disney World Railroad sta… [+4203 chars]",https://insidethemagic.net/2026/09/disney-confirms-walt-disney-world-railroad-station-removal-at-magic-kingdom-ab1/,https://insidethemagic.net/wp-content/uploads/2026/08/Untitled-design-14.jpg,2026-09-21T18:05:43Z
Boing Boing,Gail Sherman,"A giant Poké Ball hotel room is real, and it's in Hokkaido","A couple of years ago, the Pokémon Company clarified that Poké Balls are not tiny pocket monster prisons, but rather like a ""high-end suite room in a fancy hotel."" Japanese company NOT A HOTEL is a sort of high-end timeshare/fractional ownership company speci…","A couple of years ago, the Pokémon Company clarified that Poké Balls are not tiny pocket monster prisons, but rather like a ""high-end suite room in a fancy hotel."" Japanese company NOT A HOTEL is a s… [+1021 chars]",https://boingboing.net/2026/09/21/a-giant-pok-ball-hotel-room-is-real-and-it-s-in-hokkaido.html,https://i0.wp.com/boingboing.net/wp-content/uploads/2026/09/ash-and-pikachu-with-pokemon-balls-as-background-1024x538-1.jpg?fit=1024%2C538&quality=60&ssl=1,2026-09-21T18:04:03Z
CBS News,Simon  Ellery,"""Pictures to hurt you"": A war photographer's final testament to Vietnam","""I want my pictures to hurt,"" British war photographer Sir Don McCullin told CBS News ahead of the publication of his final book: ""Vietnam.""","""I want my pictures to hurt you, I don't want you having any free rides, I'm there to upset you and I'm there to make you feel uncomfortable the way I feel when I go to bed at night, otherwise there'… [+3800 chars]",https://www.cbsnews.com/news/don-mccullin-war-photographer-final-testament-vietnam-50-years-of-pictures/,https://assets3.cbsnewsstatic.com/hub/i/r/2026/09/21/2362016a-2e01-4eea-b4a3-64479748b447/thumbnail/1200x630g2/58869b33650c359ddb70aed10072a742/mccullin-wounded-marine-vietnam.jpg,2026-09-21T18:03:47Z
The New Republic,Ellie Quinlan Houghtaling,Iran Makes Chilling Threat After Trump Mulls “Wiping” Them Out,"Iran has threatened to unveil a new weapon and alter the landscape of the war if Donald Trump follows through on his pledge to “wipe out” the nation.“If a new aggression takes place, we will definitely change the weapons and geography of the war,” Hossein Moh…","Just because you dont like what the press is reporting or the fact that they wouldnt call it the Gulf of America or something else like that, thats not the reason to ban the press. You should never b… [+624 chars]",https://newrepublic.com/post/215669/iran-chilling-threat-donald-trump-wiping-out,https://images.newrepublic.com/29a64ce28052584f9bd2c956894bdc495ac9856a.jpeg?w=1200&h=630&crop=faces&fit=crop&fm=jpg,2026-09-21T17:58:58Z
The Times of India,TOI World Desk,2 killed as helicopter crashes while battling wildfire in California’s Yosemite National Park,US News: Two members of a helicopter crew were killed Sunday after their aircraft crashed while taking part in firefighting operations at Yosemite National Par.,"<ul><li>News</li>
<li>World News</li>
<li>US News</li>
<li>2 killed as helicopter crashes while battling wildfire in Californias Yosemite National Park</li></ul>
Follow Us On Social Media
Pak Ai… [+3041 chars]",https://timesofindia.indiatimes.com/world/us/2-killed-as-helicopter-crashes-while-battling-wildfire-in-californias-yosemite-national-park/articleshow/134395430.cms,"https://static.toiimg.com/thumb/msid-134395647,width-1280,height-720,resizemode-6,overlay-toi_sw,pt-32,y_pad-600/photo.jpg",2026-09-21T17:57:30Z
The Times of India,TOI World Desk,An elderly tenant in Melbourne refused a $65-a-week rent increase and kept paying her old rent; tribunal later struck down her eviction notice,Rest of World News: An elderly social housing tenant in Melbourne has had her eviction notice struck out after she continued paying her previous rent despite a weekly inc.,"<ul><li>News</li>
<li>World News</li>
<li>Rest of World News</li>
<li>An elderly tenant in Melbourne refused a $65-a-week rent increase and kept paying her old rent; tribunal later struck down her… [+1950 chars]",https://timesofindia.indiatimes.com/world/rest-of-world/an-elderly-tenant-in-melbourne-refused-a-65-a-week-rent-increase-and-kept-paying-her-old-rent-tribunal-later-struck-down-her-eviction-notice/articleshow/134395240.cms,"https://static.toiimg.com/thumb/msid-134395540,width-1280,height-720,resizemode-6,overlay-toi_sw,pt-32,y_pad-600/photo.jpg",2026-09-21T17:54:38Z
CBC News,Kylee Pedersen,How AI goods on Etsy are impacting knitters — and crafters at large,"Fashioning itself a “global marketplace” for unique and handmade goods, Etsy has long been a destination for small scale crafters to sell to a wider audience. But in recent months, some say AI-generated products are stealing their sales and eroding trust in t…","Chantal Miyagishima, a Calgary-based knitwear designer, said it takes her anywhere between 60 to 100 hours to knit a single sweater. Months, on top of that, to create a pattern for her creation that … [+4351 chars]",https://www.cbc.ca/news/canada/calgary/ai-etsy-knitting-crochet-crafting-9.7351609,"https://i.cbc.ca/ais/2f719bb2-d6e3-4e7f-89f5-24488dea4ebc,1789941820221/full/max/0/default.jpg?im=Crop%2Crect%3D%280%2C152%2C1920%2C1080%29%3BResize%3D620",2026-09-21T17:52:38Z
Business Insider,ocalloway@insider.com (Omarion Calloway),I was awarded $1 million in scholarships to NYU. I also sacrificed a lot of my teenage life to get there.,I received more than $1 million in combined college aid and scholarship offers and a full ride to NYU. Getting there became a second job.,"When I was 18, local headlines and social media posts about me all focused on the exact same number: I was accepted into more than 20 colleges and offered over $1 million in combined scholarship fund… [+6051 chars]",https://www.businessinsider.com/college-scholarships-financial-aid-first-generation-student-2026-9#article,https://i.insider.com/6aad6b676794a2984cfca845?width=1200&format=jpeg,2026-09-21T17:52:01Z
Android Central,"nirave@hot.tech (Nirave Gondhia) , Nirave Gondhia","Google built the best $20 AI subscription for everyone, even iPhone users","Many subscriptions seem like no-brainers\, but you quickly stop using them. This Google AI bundle is different, and everyone should buy it, even iPhone owners.","One way Google entices you to buy its latest smartphones — including the Google Pixel 11, Pixel 11 Pro XL, and Pixel 11 Pro Fold — is through its subscriptions. Like most tech companies, Google upsel… [+6025 chars]",https://www.androidcentral.com/phones/google-pixel/google-built-the-best-ai-subscription-for-everyone-even-iphone-users,https://cdn.mos.cms.futurecdn.net/Nh97BTUeL8taWf3WVPrQeh-2560-80.jpg,2026-09-21T17:49:00Z
The Verge,Emma Roth,Paramount settles lawsuit blocking $110 billion Warner Bros. merger,Paramount has reached a settlement with California and the 11 other states that sued to block its planned $110 billion acquisition of Warner Bros. Discovery. The settlement removes a major roadblock standing in the way of the massive media merger. Paramount C…,"<ul><li></li><li></li><li></li></ul>
This settlement will resolve the antitrust lawsuit filed by California, New York, Washington, and several other states to block Paramounts big deal.
This settle… [+3744 chars]",https://www.theverge.com/entertainment/998302/paramount-warner-bros-discovery-merger-settlement,https://platform.theverge.com/wp-content/uploads/sites/2/2026/02/STKB385_PARAMOUNT_B.jpg?quality=90&strip=all&crop=0%2C10.728364100735%2C100%2C78.54327179853&w=1200,2026-09-21T17:46:50Z
The Times of India,TOI World Desk,'Too difficult to care for them': Florida mom tries to kill 2 autistic sons after husband’s death,"US News: A 68-year-old woman in Florida was arrested for allegedly trying to kill her two adult autistic sons by drug overdose, stating that caregiving became overwhelming after her husband's death. Both sons are currently hospitalized but expected to recover…","<ul><li>News</li>
<li>World News</li>
<li>US News</li>
<li>'Too difficult to care for them': Florida mom tries to kill 2 autistic sons after husbands death</li></ul>
Follow Us On Social Media
Pa… [+2882 chars]",https://timesofindia.indiatimes.com/world/us/too-difficult-to-care-for-them-florida-mom-tries-to-kill-2-autistic-sons-after-husbands-death/articleshow/134395185.cms,"https://static.toiimg.com/thumb/msid-134395272,width-1280,height-720,resizemode-6,overlay-toi_sw,pt-32,y_pad-600/photo.jpg",2026-09-21T17:44:04Z
